# This file is generated by gfold V1.1.1						
# Normalization constants :						
#    7600_Gfold.read_cnt	46669976	1				
#    FV013_Gfold.read_cnt	266393578	5.20494				
# The GFOLD value could be considered as a reliable log2 fold change.						
# It is positive/negative if the gene is up/down regulated.						
# A gene with zero GFOLD value should never be considered as 						
# differentially expressed. For a comprehensive description of 						
"# GFOLD, please refer to the manual."						
#GeneSymbol	GeneName	GFOLD(0.01)	E-FDR	log2fdc	7600 RPKM	FV013 RPKM
FVEG_15357	NA	0	1	-1.64291	0.174204	0.0610381
FVEG_15358	NA	0.895563	1	1.36607	2.66421	6.38551
FVEG_15359	NA	0.624383	1	1.06998	2.3375	4.55011
FVEG_15360	NA	0	1	0.589746	1.14877	1.63629
FVEG_15361	NA	-4.29967	1	-5.44401	3.05143	0.0587456
FVEG_15362	NA	-3.87073	1	-5.37988	2.04689	0.0381488
FVEG_15363	NA	0	1	0.540685	0.6093	0.925118
FVEG_15366	NA	-1.24616	1	-3.96484	0.378403	0.0165733
FVEG_15367	NA	-0.444212	1	-0.493252	57.3458	37.1535
FVEG_15368	NA	-1.15911	1	-1.48881	2.95794	0.963739
FVEG_15370	NA	0.15265	1	0.463875	0.363069	0.459846
FVEG_15371	NA	1.19466	1	1.99863	1.44917	5.63983
FVEG_15372	NA	1.17878	1	3.95997	0	1.3347
FVEG_15373	NA	0.420587	1	2.23483	0.0288774	0.242836
FVEG_15374	NA	-1.28365	1	-1.50994	4.31275	1.38265
FVEG_15375	NA	-0.526985	1	-0.580259	41.1157	25.0796
FVEG_15376	NA	-2.62197	1	-2.88645	49.8666	6.14265
FVEG_15377	NA	0.921251	1	2.39622	0.218087	1.29904
FVEG_15380	NA	-0.683985	1	-0.955772	9.06368	4.27338
FVEG_15381	NA	-0.975698	1	-1.18486	13.0142	5.22771
FVEG_15382	NA	-1.72592	1	-1.90308	16.0962	3.92612
FVEG_15383	NA	1.17751	1	1.33325	4.35835	10.0331
FVEG_15385	NA	-0.838249	1	-1.07039	2.01525	0.876793
FVEG_15386	NA	0	1	0.0510484	1.56931	1.49801
FVEG_15387	NA	-1.52572	1	-1.74872	2.05361	0.557747
FVEG_15388	NA	2.02444	1	2.72534	0.454284	2.88723
FVEG_15389	NA	-1.03482	1	-1.16881	13.9635	5.66694
FVEG_15390	NA	-0.455779	1	-0.555798	22.0887	13.7088
FVEG_15391	NA	0	1	0.332838	0.173674	0.220591
FVEG_15392	NA	0	1	0.628682	0.70023	1.03047
FVEG_15393	NA	-1.32585	1	-1.56982	4.57533	1.40736
FVEG_15394	NA	0.253932	1	0.372042	6.39052	7.54869
FVEG_15395	NA	0.169341	1	0.212609	41.8243	44.1989
FVEG_15396	NA	-0.0380135	1	-0.199935	5.03564	4.00334
FVEG_15397	NA	-0.112633	1	-0.477178	1.19097	0.785178
FVEG_15398	NA	1.80312	1	2.38419	1.24991	6.15474
FVEG_15399	NA	0.539173	1	0.928336	2.29688	4.03497
FVEG_15400	NA	-0.567923	1	-0.799901	15.2899	8.02674
FVEG_15401	NA	2.01209	1	2.18394	52.7974	219.318
FVEG_15403	NA	-0.67206	1	-0.736024	0.421792	0.241389
FVEG_15404	NA	-0.120554	1	-0.173844	13.2523	10.7142
FVEG_15405	NA	0.316798	1	1.08725	1.07809	2.20745
FVEG_15406	NA	0.672362	1	2.15617	0.232272	1.1699
FVEG_15407	NA	-1.50541	1	-1.55676	0.556547	0.178754
FVEG_15408	NA	0	1	-2.96484	0.280092	0.0245349
FVEG_15409	NA	0.669463	1	0.724939	20.208	30.4632
FVEG_15411	NA	-1.1927	1	-4.70181	0.595196	0
FVEG_15412	NA	-0.162372	1	-0.264403	21.5062	16.336
FVEG_15413	NA	0	1	0.139987	0.392176	0.403908
FVEG_15414	NA	2.49356	1	2.71954	1.49211	9.00303
FVEG_15415	NA	1.40903	1	1.51715	6.54497	17.0982
FVEG_15416	NA	0.297528	1	0.350998	64.3674	74.8753
FVEG_15417	NA	0.0597399	1	0.215123	5.79947	6.14847
FVEG_15418	NA	-2.46181	1	-2.57242	4.6283	0.709485
FVEG_15419	NA	-0.106618	1	-0.164121	24.8853	20.2558
FVEG_15421	NA	1.06797	1	1.78158	0.851406	2.80917
FVEG_15422	NA	0	1	0.205082	9.85644	10.4857
FVEG_15427	NA	0.309568	1	0.760601	0.357448	0.561279
FVEG_15428	NA	-1.37988	1	-1.53188	0.396797	0.139031
FVEG_15429	NA	-0.828704	1	-1.37988	0.627232	0.223317
FVEG_15430	NA	0.118044	1	0.185855	39.5825	41.0684
FVEG_15431	NA	-2.27738	1	-2.74601	2.61583	0.354663
FVEG_15432	NA	0.766432	1	0.916102	7.19646	12.4038
FVEG_15433	NA	-0.688713	1	-0.768129	52.9063	28.3353
FVEG_15434	NA	0.853297	1	0.950351	7.43044	13.1019
FVEG_15435	NA	0	1	0.255918	1.64176	1.80686
FVEG_15438	NA	0	1	-2.37988	0	0
FVEG_15439	NA	0.378736	1	0.440514	41.419	51.2683
FVEG_15440	NA	0.860134	1	1.08589	8.96762	17.4276
FVEG_15441	NA	0	1	0.357085	0.939783	1.28421
FVEG_15442	NA	-1.83831	1	-1.98993	4.15535	0.954168
FVEG_15443	NA	-4.5329	1	-5.06918	7.96925	0.211867
FVEG_15444	NA	-1.84077	1	-1.89026	23.4983	5.7804
FVEG_15445	NA	0	1	0.456621	0.822574	1.05094
FVEG_15446	NA	2.10073	1	3.85852	0.0341739	0.898049
FVEG_15447	NA	0	1	-0.37988	0.0302642	0.0291612
FVEG_15448	NA	0	1	-2.37988	0	0
FVEG_15449	NA	0	1	-2.37988	0	0
FVEG_15450	NA	0	1	-2.37988	0	0
FVEG_15451	NA	0	1	2.66451	0	0.460241
FVEG_15452	NA	-1.18192	1	-1.60227	1.08123	0.326025
FVEG_15453	NA	0	1	0.205082	0	0.0359564
FVEG_15454	NA	0	1	-2.37988	0	0
FVEG_15455	NA	-0.551119	1	-1.17129	1.43937	0.590299
FVEG_15456	NA	2.91448	1	4.28308	0.155268	3.30229
FVEG_15457	NA	-1.41941	1	-4.11685	0.226608	0.0088222
FVEG_15458	NA	-0.837196	1	-2.05795	0.0867492	0.0202637
FVEG_15459	NA	1.88258	1	2.52701	0.365423	2.00496
FVEG_15460	NA	0	1	-0.0579524	0	0.0588838
FVEG_15461	NA	-2.70523	1	-3.03593	7.75085	0.859819
FVEG_15463	NA	-1.00093	1	-1.40685	2.1407	0.739553
FVEG_15464	NA	-2.71642	1	-3.72092	0.279352	0.0185179
FVEG_15465	NA	0	1	-0.167577	0.498593	0.412726
FVEG_15466	NA	-1.57252	1	-1.62089	0.357118	0.109487
FVEG_15467	NA	0	1	1.62012	0.137353	0.745956
FVEG_15468	NA	-0.794917	1	-0.964843	0.415253	0.218247
FVEG_15469	NA	-2.98332	1	-3.27464	3.26989	0.307387
FVEG_15470	NA	-1.26452	1	-1.76983	1.43229	0.384752
FVEG_15471	NA	-3.37152	1	-3.60975	8.20882	0.61187
FVEG_15472	NA	-1.84831	1	-2.02527	7.24342	1.62312
FVEG_15473	NA	-5.11562	1	-5.88487	2.91773	0.0425968
FVEG_15474	NA	0	1	-2.37988	0	0
FVEG_15475	NA	0	1	-2.37988	0	0
FVEG_15476	NA	0.476381	1	0.718464	1.47393	2.22122
FVEG_15477	NA	-1.42419	1	-1.73352	1.15538	0.322021
FVEG_15478	NA	2.65078	1	2.78534	5.28563	33.2801
FVEG_15479	NA	-2.8219	1	-3.14001	1.3369	0.137962
FVEG_15480	NA	-2.2681	1	-2.71937	0.868092	0.119935
FVEG_15481	NA	-1.41466	1	-2.53188	1.26827	0.198802
FVEG_15483	NA	-0.964842	1	-1.20996	0.0516314	0.0241211
FVEG_15484	NA	-1.7278	1	-1.76321	0.884893	0.243612
FVEG_15485	NA	0	1	0.0675785	0.517562	0.534968
FVEG_15486	NA	-0.0972767	1	-0.444271	1.53401	1.03413
FVEG_15487	NA	-0.71342	1	-0.969248	29.1646	13.6181
FVEG_15488	NA	-1.70181	1	-1.79492	0.200628	0.0562374
FVEG_15489	NA	0	1	-2.37988	0	0
FVEG_15490	NA	0	1	-0.794918	0	0.0238339
FVEG_15491	NA	0	1	-2.37988	0.0543145	0.00951545
FVEG_15492	NA	-1.27771	1	-1.63692	1.19317	0.350827
FVEG_15493	NA	0	1	0.401479	0.572916	0.729357
FVEG_15494	NA	0	1	-1.37988	0.0426409	0.0186758
FVEG_15495	NA	2.28602	1	2.53046	8.8868	47.0701
FVEG_15496	NA	0	1	-0.0224537	0.79718	0.717749
FVEG_15497	NA	0	1	1.10555	0.201193	0.484651
FVEG_15498	NA	-2.1717	1	-2.76845	1.89219	0.252124
FVEG_15499	NA	0.537965	1	0.593593	49.4104	68.0034
FVEG_15500	NA	0.168589	1	0.630291	1.07032	1.53616
FVEG_15501	NA	0	1	-0.142841	0.100833	0.0942141
FVEG_15502	NA	-1.7114	1	-2.67534	1.01847	0.144115
FVEG_15503	NA	0.373779	1	0.744926	2.70727	4.18186
FVEG_15504	NA	-2.28267	1	-2.34059	82.6525	14.8799
FVEG_15505	NA	-0.017529	1	-0.362807	4.4789	3.19516
FVEG_15506	NA	-0.584339	1	-0.796309	12.2593	6.44939
FVEG_15507	NA	0.446811	1	0.540021	19.9263	26.4351
FVEG_15508	NA	1.2041	1	1.47263	11.8271	30.1115
FVEG_15509	NA	-0.226074	1	-0.728829	2.96032	1.64642
FVEG_15510	NA	0	1	0.105546	1.21285	1.2985
FVEG_15511	NA	0	1	0.107913	0.828192	0.821628
FVEG_15513	NA	0	1	0.209018	2.32903	2.48896
FVEG_15514	NA	0	1	0.376015	2.47601	2.97805
FVEG_15515	NA	-1.4246	1	-1.48319	23.7813	7.75745
FVEG_15516	NA	0	1	0.942048	0.111599	0.371474
FVEG_15517	NA	-0.553414	1	-0.618438	13.1257	7.79776
FVEG_15518	NA	-2.5717	1	-2.86167	3.56553	0.446745
FVEG_15519	NA	-0.0165413	1	-0.0739009	86.2258	74.7142
FVEG_15520	NA	-0.59371	1	-0.789008	49.028	25.9164
FVEG_15521	NA	-0.0164785	1	-0.0749745	22.7865	19.7299
FVEG_15522	NA	0.416031	1	0.758626	6.66162	10.3712
FVEG_15523	NA	0.114756	1	0.178507	42.8407	44.2216
FVEG_15525	NA	-0.515492	1	-1.06829	2.38078	1.04653
FVEG_15526	NA	0.436113	1	0.526321	8.48892	11.1549
FVEG_15527	NA	1.9954	1	2.04952	24.7885	93.595
FVEG_15528	NA	0	1	0.150396	3.48603	3.54062
FVEG_15530	NA	0	1	-0.348662	1.43696	1.03884
FVEG_15531	NA	-4.09115	1	-4.28317	7.21286	0.33715
FVEG_15532	NA	-0.760832	1	-0.907536	30.5441	14.8608
FVEG_15533	NA	-0.256831	1	-0.729627	1.32289	0.734448
FVEG_15534	NA	0.597468	1	0.737664	13.7921	21.0011
FVEG_15535	NA	-0.408132	1	-0.529095	33.0457	20.897
FVEG_15536	NA	-0.774919	1	-1.11195	3.73757	1.58316
FVEG_15537	NA	0	1	0.280633	3.43058	3.85237
FVEG_15538	NA	0	1	-2.37988	0	0
FVEG_15539	NA	-0.196049	1	-0.608822	1.39675	0.841657
FVEG_15540	NA	0.451395	1	3.26398	0	0.336883
FVEG_15541	NA	2.59451	1	2.71365	3.4712	20.7891
FVEG_15542	NA	1.59615	1	2.09387	0.587848	2.34293
FVEG_15543	NA	0	1	-0.190292	0.877008	0.703078
FVEG_15544	NA	-0.545713	1	-2.51738	1.83137	0.288757
FVEG_15545	NA	0.568443	1	0.710837	14.9864	22.4001
FVEG_15546	NA	-1.89267	1	-2.07661	5.98653	1.29455
FVEG_15547	NA	-0.598387	1	-0.736458	28.1805	15.4366
FVEG_15548	NA	0.155278	1	0.224282	45.03	47.9823
FVEG_15549	NA	0.944112	1	1.103	6.55499	12.8643
FVEG_15550	NA	-0.615741	1	-0.675858	20.0754	11.4607
FVEG_15551	NA	-1.89543	1	-1.96484	2.63956	0.625641
FVEG_15552	NA	0	1	0.000941293	1.37017	1.27171
FVEG_15553	NA	-1.37988	1	-1.4868	0.612201	0.214505
FVEG_15554	NA	0.117863	1	0.179219	16.8631	17.4149
FVEG_15555	NA	0.275732	1	0.468971	20.4873	25.9257
FVEG_15556	NA	0.124838	1	0.349378	10.2094	11.9019
FVEG_15557	NA	-0.370335	1	-0.69282	7.65619	4.33898
FVEG_15558	NA	0.135764	1	0.453438	2.77626	3.49195
FVEG_15559	NA	2.00605	1	2.31605	0.686165	3.14296
FVEG_15560	NA	0.184091	1	0.447471	0.319752	0.399572
FVEG_15561	NA	0.556845	1	1.00734	0.459771	0.857153
FVEG_15562	NA	0	1	0.181215	2.44009	2.53373
FVEG_15563	NA	0.302737	1	0.574605	5.416	7.39501
FVEG_15564	NA	0	1	-0.00575618	5.30373	4.86885
FVEG_15565	NA	-0.818149	1	-0.935824	8.078	3.8527
FVEG_15566	NA	0	1	0.024859	22.161	20.5724
FVEG_15567	NA	-1.33556	1	-1.66891	22.0884	6.34909
FVEG_15568	NA	0	1	1.26398	0.15019	0.429763
FVEG_15569	NA	0.127673	1	0.214843	18.4236	19.507
FVEG_15570	NA	1.11039	1	2.66451	0.0911789	0.697523
FVEG_15571	NA	-0.482545	1	-0.556408	12.1418	7.53069
FVEG_15572	NA	-1.70091	1	-2.50187	3.38322	0.54332
FVEG_15573	NA	0	1	-0.000277241	18.5345	16.9016
FVEG_15574	NA	0.269683	1	0.632363	0.870693	1.2431
FVEG_15575	NA	0.389791	1	0.724782	8.99407	13.6714
FVEG_15576	NA	0.44971	1	0.522066	20.0153	26.2184
FVEG_15578	NA	-0.322781	1	-0.556872	9.31907	5.79165
FVEG_15579	NA	-0.0333524	1	-0.104355	24.4893	20.7787
FVEG_15582	NA	0.765528	1	1.07403	2.85372	5.52061
FVEG_15583	NA	-1.37988	1	-1.46234	0.680224	0.238339
FVEG_15584	NA	-1.79492	1	-1.89445	0.255084	0.0670329
FVEG_15585	NA	-1.94634	1	-2.18773	10.5398	2.11027
FVEG_15586	NA	-1.8373	1	-1.92636	11.8331	2.83911
FVEG_15587	NA	-1.64449	1	-1.71577	111.396	30.9276
FVEG_15589	NA	0	1	-0.0301991	14.7147	13.1438
FVEG_15590	NA	1.62015	1	1.67654	21.8106	63.591
FVEG_15591	NA	1.06377	1	1.13394	8.62381	17.264
FVEG_15592	NA	0.96576	1	1.20101	1.62338	3.41836
FVEG_15593	NA	-0.179067	1	-0.240536	23.9141	18.4614
FVEG_15594	NA	-0.191525	1	-0.243897	27.6694	21.3095
FVEG_15595	NA	0.39092	1	0.722858	2.22397	3.37546
FVEG_15596	NA	0	1	-1.15749	0.226741	0.11917
FVEG_15597	NA	1.55886	1	2.10906	0.473853	1.91973
FVEG_15598	NA	0.933088	1	2.1374	0.301789	1.3394
FVEG_15599	NA	0.807002	1	1.00725	6.07135	11.1628
FVEG_15600	NA	0.974103	1	1.11297	15.7802	31.1691
FVEG_15601	NA	0.579324	1	0.683379	10.0282	14.6962
FVEG_15602	NA	-0.394175	1	-0.528831	6.08987	3.85239
FVEG_15603	NA	0	1	-0.505411	0.30393	0.26623
FVEG_15604	NA	0.559118	1	0.679837	13.376	19.5597
FVEG_15605	NA	0.171975	1	0.233076	17.3715	18.6224
FVEG_15606	NA	0.40567	1	0.598383	7.65252	10.5933
FVEG_15607	NA	2.05538	1	2.29615	3.17501	14.2926
FVEG_15608	NA	-1.44608	1	-1.98756	4.42826	1.02605
FVEG_15609	NA	0	1	0.942048	0	0.158613
FVEG_15610	NA	-0.939307	1	-1.05795	0.168907	0.0803187
FVEG_15612	NA	-0.331181	1	-0.370163	39.2921	27.7229
FVEG_15613	NA	0.152807	1	0.208863	57.0513	60.139
FVEG_15614	NA	0	1	0.998631	0.0473003	0.105655
FVEG_15616	NA	0	1	-0.024072	63.4582	56.9114
FVEG_15617	NA	-1.95732	1	-2.32099	6.41276	1.17055
FVEG_15618	NA	0.0974612	1	0.140197	33.0316	33.1981
FVEG_15619	NA	0.361778	1	0.744108	0.358281	0.553498
FVEG_15620	NA	0.567287	1	0.80035	4.03509	6.43423
FVEG_15621	NA	0.417841	1	0.508412	21.8573	28.3674
FVEG_15622	NA	0.35757	1	0.485339	20.1791	25.7885
FVEG_15623	NA	-1.01732	1	-2.60227	0.520657	0.0771818
FVEG_15624	NA	1.17216	1	1.29397	8.06701	18.0581
FVEG_15625	NA	1.49973	1	1.95051	2.78998	10.02
FVEG_15626	NA	-1.1927	1	-4.70181	0.391362	0
FVEG_15628	NA	0	1	-0.53359	3.69155	2.36197
FVEG_15629	NA	0	1	-0.0206231	4.31372	3.88178
FVEG_15630	NA	-0.144931	1	-0.640697	6.92592	4.0951
FVEG_15631	NA	-0.844634	1	-1.13887	1.42847	0.607765
FVEG_15632	NA	-3.56129	1	-3.65466	21.0319	1.52231
FVEG_15633	NA	-0.0524348	1	-0.562425	2.20897	1.38028
FVEG_15634	NA	1.05259	1	1.68362	0.916665	2.79029
FVEG_15635	NA	0.67024	1	0.776599	6.08729	9.5168
FVEG_15636	NA	0.548344	1	1.27306	1.09882	2.54534
FVEG_15637	NA	0	1	-2.37988	0.519444	0.0910023
FVEG_15638	NA	0.0697402	1	2.90552	0	0.651352
FVEG_15639	NA	0	1	0.00039159	4.34143	4.01146
FVEG_15640	NA	0	1	0.0952044	3.24354	3.1856
FVEG_15641	NA	-1.33099	1	-1.94494	1.52026	0.361816
FVEG_15642	NA	-0.320539	1	-0.700982	3.56567	2.01285
FVEG_15643	NA	-2.13195	1	-2.14542	0.504166	0.104887
FVEG_15644	NA	-1.21077	1	-1.65834	3.07518	0.892117
FVEG_15645	NA	0	1	0.177554	0.819707	0.848986
FVEG_15646	NA	-0.279391	1	-0.901833	0.941596	0.466716
FVEG_15647	NA	-1.56992	1	-1.62616	44.9605	13.2822
FVEG_15648	NA	0.411372	1	0.476226	13.0573	16.5679
FVEG_15650	NA	-1.06359	1	-1.31277	0.66031	0.248714
FVEG_15652	NA	0.197456	1	1.89314	0.0725112	0.362046
FVEG_15653	NA	-0.209954	1	-0.642915	0.151965	0.119804
FVEG_15654	NA	3.53021	1	6.27117	0	1.88633
FVEG_15655	NA	0	1	1.62012	0	0.0595848
FVEG_15656	NA	0	1	-1.37988	0	0.00275007
FVEG_15657	NA	0	1	-2.37988	0	0
FVEG_15658	NA	0	1	-2.37988	0	0
FVEG_15659	NA	-0.147218	1	-0.25435	0.254478	0.209538
FVEG_15660	NA	0.0306481	1	0.173578	2.32692	2.39629
FVEG_15661	NA	0	1	-1.37988	0	0.00702967
FVEG_15662	NA	0	1	0.0446173	0.236328	0.232315
FVEG_15663	NA	2.81041	1	3.98469	0.753295	12.068
FVEG_15664	NA	1.38793	1	1.70838	8.62008	25.9173
FVEG_15665	NA	2.50736	1	2.71097	14.2847	85.6029
FVEG_15666	NA	0.0342786	1	0.220196	3.60929	3.84268
FVEG_15668	NA	0.299106	1	0.568629	1.49257	2.02932
FVEG_15669	NA	1.21674	1	1.54593	4.20138	11.291
FVEG_15670	NA	0	1	0.206556	2.54859	2.69549
FVEG_15671	NA	-0.00135488	1	-0.239808	7.62251	5.90416
FVEG_15672	NA	-3.546	1	-3.5864	111.081	8.43201
FVEG_15673	NA	1.01729	1	2.57432	0.0613956	0.440996
FVEG_15674	NA	-2.97832	1	-3.83239	0.721307	0.0446001
FVEG_15675	NA	0	1	0.113559	3.27087	3.23342
FVEG_15676	NA	0	1	-0.386833	1.31029	0.927209
FVEG_15677	NA	2.42491	1	2.72684	0.552615	3.36406
FVEG_15678	NA	1.16241	1	1.55423	0.759356	2.06105
FVEG_15679	NA	0	1	0.37144	0.56624	0.680877
FVEG_15680	NA	0.364598	1	0.669363	3.02642	4.41978
FVEG_15681	NA	-0.952669	1	-1.15157	8.70474	3.57788
FVEG_15682	NA	0.420613	1	0.643038	2.36552	3.3807
FVEG_15683	NA	2.23436	1	2.48503	1.7658	9.06531
FVEG_15684	NA	4.434	1	5.04336	1.2244	38.3428
FVEG_15685	NA	1.38481	1	2.09329	0.747455	3.06273
FVEG_15686	NA	0	1	0.565672	0.258277	0.360244
FVEG_15687	NA	-5.57121	1	-5.92283	44.291	0.658959
FVEG_15688	NA	-4.33027	1	-4.43051	47.1395	1.99231
FVEG_15689	NA	-0.630141	1	-0.808867	10.905	5.68405
FVEG_15690	NA	-1.74458	1	-1.89517	5.78672	1.41906
FVEG_15691	NA	0.939908	1	1.09467	19.1634	37.388
FVEG_15692	NA	0.203955	1	0.305741	18.9126	21.3312
FVEG_15693	NA	0	1	1.07955	0.0517562	0.190412
FVEG_15694	NA	-1.42447	1	-3.37988	1.12237	0.0893772
FVEG_15695	NA	-0.317624	1	-0.719956	0.338322	0.192631
FVEG_15696	NA	-0.875583	1	-1.48372	0.40758	0.134649
FVEG_15697	NA	0	1	-1.37988	0	0.0025641
FVEG_15698	NA	0	1	-3.37988	0.0152289	0
FVEG_15699	NA	0	1	-0.794918	0	0.00505568
FVEG_15700	NA	0	1	-3.37988	0.0469891	0
FVEG_15701	NA	-1.71691	1	-1.75839	0.20488	0.0568311
FVEG_15702	NA	0	1	1.49459	0.132266	0.498195
FVEG_15703	NA	1.1183	1	1.29682	13.9758	31.3903
FVEG_15704	NA	-0.652801	1	-0.98035	3.45671	1.60421
FVEG_15705	NA	0	1	-2.37988	0	0
FVEG_15706	NA	-1.08488	1	-1.4738	2.63374	0.868076
FVEG_15707	NA	0	1	-2.37988	0	0
FVEG_15708	NA	-1.36449	1	-1.84554	0.233628	0.0599329
FVEG_15709	NA	-4.29159	1	-4.59489	7.209	0.270495
FVEG_15710	NA	0.0410623	1	0.182053	5.98203	6.19646
FVEG_15711	NA	1.70777	1	3.03193	0.217534	1.88645
FVEG_15712	NA	0	1	1.07955	0	0.0740403
FVEG_15713	NA	0	1	-0.37988	0	0.0595848
FVEG_15714	NA	-5.70286	1	-6.45732	27.6042	0.270547
FVEG_15715	NA	0	1	0.511413	0.408134	0.545797
FVEG_15716	NA	-2.76744	1	-3.222	2.09816	0.203931
FVEG_15717	NA	0.927573	1	2.58975	0.0830506	0.676565
FVEG_15718	NA	2.71709	1	5.46561	0	0.285118
FVEG_15719	NA	0	1	-1.37988	0	0.00243915
FVEG_15720	NA	-1.34299	1	-1.66758	1.97961	0.569481
FVEG_15721	NA	-3.68012	1	-6.62781	0.309789	0
FVEG_15722	NA	-1.58628	1	-4.96484	0.226024	0
FVEG_15723	NA	-2.48807	1	-2.68513	7.91682	1.12206
FVEG_15724	NA	0	1	-0.794918	0	0.0221466
FVEG_15725	NA	0	1	-0.794918	0	0.00865939
FVEG_15726	NA	2.91733	1	3.11175	13.0109	102.908
FVEG_15727	NA	-1.79492	1	-1.82734	0.368978	0.0969628
FVEG_15728	NA	0.916726	1	2.70758	0.0137618	0.161533
FVEG_15729	NA	-0.34381	1	-0.402886	22.6036	15.5921
FVEG_15730	NA	0.49507	1	0.568923	14.2557	19.2905
FVEG_15731	NA	1.16642	1	1.54337	2.60037	6.99746
FVEG_15732	NA	-0.794917	1	-0.939308	1.12774	0.592712
FVEG_15733	NA	-0.930886	1	-1.15319	2.05179	0.842678
FVEG_15734	NA	-0.146841	1	-0.21454	8.64575	6.7961
FVEG_15736	NA	0	1	1.62012	0	0.130342
FVEG_15737	NA	0	1	0.942048	0	0.0908188
FVEG_15738	NA	2.1254	1	2.48678	1.01059	5.22849
FVEG_15739	NA	2.49808	1	5.24948	0	0.855911
FVEG_15740	NA	0	1	-0.160816	1.83546	1.50993
FVEG_15741	NA	1.9792	1	3.16238	0.145983	1.32138
FVEG_15742	NA	0	1	-0.201828	0.618293	0.496777
FVEG_15743	NA	0	1	2.62012	0	0.168651
FVEG_15744	NA	-0.418824	1	-0.867981	0.899824	0.45322
FVEG_15745	NA	1.10852	1	1.49828	0.874574	2.28295
FVEG_15746	NA	2.41925	1	2.78587	0.792436	5.04714
FVEG_15747	NA	2.70468	1	2.83811	3.21664	21.0071
FVEG_15749	NA	3.83312	1	5.44878	0.0176354	1.052
FVEG_15752	NA	1.64955	1	3.10555	0.199786	1.9513
FVEG_15753	NA	-4.70677	1	-5.10892	8.37319	0.218671
FVEG_15755	NA	-5.06857	1	-5.31592	6.82225	0.15548
FVEG_15757	NA	2.271	1	3.45048	0.275885	3.05033
FVEG_15758	NA	-3.68757	1	-4.23902	5.10168	0.242183
FVEG_15759	NA	0	1	-2.37988	0.0713838	0.0125059
FVEG_15760	NA	0.697999	1	2.18083	0.0698518	0.357946
FVEG_15761	NA	0.0175686	1	0.201219	34.5987	36.3522
FVEG_15762	NA	-1.66273	1	-3.30588	1.32538	0.116098
FVEG_15763	NA	0	1	0.205082	1.07966	1.20763
FVEG_15764	NA	0	1	-3.96484	0.122091	0
FVEG_15766	NA	0	1	-2.37988	0	0
FVEG_15767	NA	3.54975	1	5.16701	0.0341739	1.67636
FVEG_15768	NA	3.27084	1	4.89003	0.0939783	3.80324
FVEG_15769	NA	-5.34089	1	-5.63227	105.106	1.91958
FVEG_15770	NA	-0.351845	1	-0.58776	2.41746	1.47059
FVEG_15771	NA	-0.788551	1	-1.08442	0.384588	0.170046
FVEG_15772	NA	-1.69284	1	-2.50541	1.18475	0.189768
FVEG_15773	NA	-1.97079	1	-2.10408	9.28	1.96856
FVEG_15774	NA	0	1	-0.363072	0.503132	0.360973
FVEG_15775	NA	0.519377	1	0.792085	3.98881	6.33405
FVEG_15776	NA	0.355523	1	0.461938	7.88253	9.9081
FVEG_15777	NA	1.04926	1	1.20766	5.57247	11.7591
FVEG_15778	NA	1.5377	1	1.6915	7.02574	20.733
FVEG_15779	NA	2.56189	1	3.12022	0.495997	4.06087
FVEG_15780	NA	0	1	-0.794918	0	0.00542855
FVEG_15781	NA	0	1	-0.37988	0	0.010756
FVEG_15782	NA	0	1	-0.794918	0	0.00471292
FVEG_15783	NA	-1.62469	1	-2.7722	0.408913	0.0537287
FVEG_15784	NA	-1.60828	1	-1.85209	2.17483	0.549829
FVEG_15785	NA	0.0734034	1	0.704436	0.257918	0.396239
FVEG_15786	NA	0	1	0.205082	0.0892794	0.172051
FVEG_15787	NA	0.105496	1	0.665762	0.550657	0.817163
FVEG_15788	NA	0	1	0.670746	1.42847	2.21381
FVEG_15789	NA	0	1	-1.37988	0.0368162	0.0193497
FVEG_15790	NA	-1.57112	1	-2.20154	1.86103	0.370097
FVEG_15791	NA	-1.35348	1	-2.00137	4.64253	1.06359
FVEG_15792	NA	-0.492354	1	-0.591385	0.70023	0.453896
FVEG_15793	NA	3.41977	1	3.91336	0.530912	7.47907
FVEG_15795	NA	-0.358691	1	-0.81284	1.76858	0.94144
FVEG_15797	NA	-4.84626	1	-5.0987	6.02457	0.159614
FVEG_15798	NA	-0.0391398	1	-0.275544	0.766693	0.600898
FVEG_15800	NA	-0.323329	1	-0.843012	1.40352	0.721263
FVEG_15801	NA	-0.182512	1	-0.288465	6.36966	4.75852
FVEG_15802	NA	0.109435	1	0.467245	3.36764	4.28548
FVEG_15803	NA	-0.204911	1	-0.270001	16.3038	12.3322
FVEG_15804	NA	-0.0969187	1	-0.175943	48.4117	39.0902
FVEG_15805	NA	0.197473	1	0.353835	6.32396	7.38169
FVEG_15806	NA	-1.05189	1	-1.25959	11.1272	4.24369
FVEG_15807	NA	0.256802	1	0.589167	1.90503	2.635
FVEG_15808	NA	-1.85168	1	-2.20173	3.09147	0.61319
FVEG_15809	NA	0	1	-0.0424394	0.833017	0.754012
FVEG_15810	NA	-3.75375	1	-3.8024	74.3874	4.86127
FVEG_15811	NA	0	1	-2.37988	0.119039	0.0208547
FVEG_15812	NA	0.40146	1	0.683296	0.744804	1.09713
FVEG_15813	NA	0.544306	1	0.56968	97.1564	131.495
FVEG_15814	NA	-0.815689	1	-1.29689	0.65593	0.245149
